"case","surface","sampling","replicate","n","radius","regime","k","method","stage","mix","iterations","last_energy","gradient_norm","accepted","elapsed"
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_primary",1,0,200,0.00281692939866692,0.00708577495417857,200,0.236000000000001
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_primary",2,0.25,200,0.00257682544815591,0.00535509670652591,200,0.236000000000001
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_primary",3,0.5,200,0.00245644442286418,0.00291628651985466,200,0.236000000000001
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_primary",4,0.75,200,0.00235281457436063,0.00205026295507116,200,0.236000000000001
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_primary",5,1,200,0.00225273362787553,0.00177507067937574,200,0.236000000000001
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_uniform",1,1,1000,0.000705580194206062,0.00109895193627782,1000,0.219000000000001
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_fixed_primary",1,0,200,0.00469505364468299,0.0180880356235187,200,0.0859999999999985
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_fixed_primary",2,0.25,200,0.00198996976254779,0.00529662591945796,200,0.0859999999999985
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_fixed_primary",3,0.5,200,0.00166113704737914,0.00457999085141534,200,0.0859999999999985
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_fixed_primary",4,0.75,200,0.00147334202061626,0.003208470128293,200,0.0859999999999985
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_fixed_primary",5,1,200,0.00122733610926545,0.00656954082897474,200,0.0859999999999985
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"classical_fixed_uniform",1,1,1000,0.00199115639819763,0.00228087541089342,1000,0.083000000000002
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_primary",1,0,200,0.00111344104374819,0.00950433255159462,200,0.234999999999999
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_primary",2,0.25,200,0.00092631827170116,0.00281915964044244,200,0.234999999999999
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_primary",3,0.5,200,0.000803145652411384,0.00349500194817209,200,0.234999999999999
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_primary",4,0.75,200,0.000737449458515393,0.00178092337237888,200,0.234999999999999
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_primary",5,1,200,0.000698329235664193,0.00212273270073352,200,0.234999999999999
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_uniform",1,1,1000,0.000681622075305969,0.00112043448187856,1000,0.221999999999998
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_fixed_primary",1,0,200,0.00159307148402213,0.0147434844266462,200,0.0949999999999989
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_fixed_primary",2,0.25,200,0.000980371922515909,0.00520287655131199,200,0.0949999999999989
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_fixed_primary",3,0.5,200,0.00076104078765858,0.00258094874435126,200,0.0949999999999989
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_fixed_primary",4,0.75,200,0.000663541320511835,0.00412546311100694,200,0.0949999999999989
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_fixed_primary",5,1,200,0.000612844853742782,0.00117441161825168,200,0.0949999999999989
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"stress_fixed_uniform",1,1,1000,0.000590881710802729,0.00186906075920443,1000,0.0920000000000023
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_primary",1,0,200,0.000812890194216951,0.00429358835315747,200,0.237000000000002
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_primary",2,0.25,200,0.000694308578248151,0.0038879145714526,200,0.237000000000002
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_primary",3,0.5,200,0.000650576179216933,0.00195203453914958,200,0.237000000000002
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_primary",4,0.75,200,0.000618350825385648,0.00252457258354291,200,0.237000000000002
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_primary",5,1,200,0.000589785122311357,0.00111680262956612,200,0.237000000000002
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_uniform",1,1,1000,0.00057552367384765,0.00149584364480645,1000,0.219999999999999
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_fixed_primary",1,0,200,0.000637232331509474,0.00283416313843829,200,0.093
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_fixed_primary",2,0.25,200,0.000599044502625396,0.00166820697274357,200,0.093
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_fixed_primary",3,0.5,200,0.000581155151381802,0.00152542179995072,200,0.093
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_fixed_primary",4,0.75,200,0.000566347054786574,0.0009930480958471,200,0.093
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_fixed_primary",5,1,200,0.000551748182485435,0.00133328754070817,200,0.093
"paraboloid-surface_area-rep2-n240-r16","paraboloid","surface_area",2,240,16,"geodesic",8,"full_classical_fixed_uniform",1,1,1000,0.000544216968664102,0.000689863957660219,1000,0.0799999999999983
"paraboloid-surface_area-rep2-n240-r2","paraboloid","surface_area",2,240,2,"ambient",128,"classical_primary",1,0,200,3.3889959039163e-08,0.000545625735261248,200,2.93200000000002
"paraboloid-surface_area-rep2-n240-r2","paraboloid","surface_area",2,240,2,"ambient",128,"classical_primary",2,0.25,200,2.76488851956378e-15,3.16279655175524e-07,200,2.93200000000002
"paraboloid-surface_area-rep2-n240-r2","paraboloid","surface_area",2,240,2,"ambient",128,"classical_primary",3,0.5,64,6.68240183669187e-18,8.72873574831168e-09,64,2.93200000000002
"paraboloid-surface_area-rep2-n240-r2","paraboloid","surface_area",2,240,2,"ambient",128,"classical_primary",4,0.75,0,7.24739369416903e-18,9.04467722712509e-09,0,2.93200000000002
"paraboloid-surface_area-rep2-n240-r2","paraboloid","surface_area",2,240,2,"ambient",128,"classical_primary",5,1,0,7.81188728082132e-18,9.50991274567824e-09,0,2.93200000000002
"paraboloid-surface_area-rep2-n240-r2","paraboloid","surface_area",2,240,2,"ambient",128,"classical_uniform",1,1,305,9.2159002732892e-18,9.99333054353502e-09,305,2.011
"paraboloid-surface_area-rep2-n240-r2","paraboloid","surface_area",2,240,2,"ambient",128,"classical_fixed_primary",1,0,200,5.55687680962967e-08,0.00137554349035228,200,0.703000000000003
"paraboloid-surface_area-rep2-n240-r2","paraboloid","surface_area",2,240,2,"ambient",128,"classical_fixed_primary",2,0.25,200,4.70005228142412e-15,2.51902516994913e-07,200,0.703000000000003
"paraboloid-surface_area-rep2-n240-r2","paraboloid","surface_area",2,240,2,"ambient",128,"classical_fixed_primary",3,0.5,68,8.42829271157874e-18,9.55162191407087e-09,68,0.703000000000003
"paraboloid-surface_area-rep2-n240-r2","paraboloid","surface_area",2,240,2,"ambient",128,"classical_fixed_primary",4,0.75,0,9.1371641203459e-18,9.8381150041202e-09,0,0.703000000000003
"paraboloid-surface_area-rep2-n240-r2","paraboloid","surface_area",2,240,2,"ambient",128,"classical_fixed_primary",5,1,3,6.75745959869714e-18,9.74345108322006e-09,3,0.703000000000003
